neuron_id,super_class,class,cell_type,side,nt_type,nt_score
720575940602060401,sensory,mechanosensory,BM,right,ACH,0.86
720575940602060934,sensory,mechanosensory,BM,right,ACH,0.9
720575940602061746,sensory,mechanosensory,BM,right,ACH,0.78
720575940602062047,sensory,mechanosensory,BM,right,ACH,0.86
720575940602062550,sensory,mechanosensory,BM,right,ACH,0.8
720575940602063106,sensory,mechanosensory,BM,right,ACH,0.73
720575940602063987,sensory,mechanosensory,BM,right,ACH,0.81
720575940602064006,sensory,mechanosensory,BM,right,ACH,0.97
720575940602064039,sensory,mechanosensory,BM,right,ACH,0.99
720575940602064941,sensory,mechanosensory,BM,right,ACH,0.96
720575940602065334,sensory,mechanosensory,BM,right,ACH,0.78
720575940602066208,sensory,mechanosensory,BM,right,ACH,0.75
720575940602066679,sensory,mechanosensory,BM,right,ACH,0.61
720575940602066861,sensory,mechanosensory,BM,right,ACH,0.82
720575940602067743,sensory,mechanosensory,BM,right,ACH,0.9
720575940602068649,sensory,mechanosensory,BM,right,ACH,0.88
720575940602069153,sensory,mechanosensory,BM,right,ACH,0.77
720575940602069473,descending,DN,GF,left,ACH,0.88
720575940602069973,descending,DN,GF,right,ACH,0.9
720575940602070556,descending,DN,MDN,left,ACH,0.86
720575940602071232,descending,DN,MDN,left,ACH,0.82
720575940602071785,descending,DN,MDN,right,ACH,0.82
720575940602072273,descending,DN,MDN,right,ACH,0.82
720575940602072434,descending,DN,DNa02,left,ACH,0.8
720575940602072835,descending,DN,DNa02,right,ACH,0.7
720575940602073441,descending,DN,DNg,left,GABA,0.98
720575940602074073,descending,DN,DNg,left,GABA,0.86
720575940602074858,descending,DN,DNg,left,GABA,0.98
720575940602075187,descending,DN,DNg,left,GABA,0.62
720575940602075792,descending,DN,DNg,left,GABA,0.62
720575940602076650,descending,DN,DNg,left,GABA,0.74
720575940602077479,descending,DN,DNg,left,GABA,0.89
720575940602077507,descending,DN,DNg,left,GABA,0.9
720575940602078148,descending,DN,DNg,left,GABA,0.73
720575940602078248,descending,DN,DNg,left,GABA,0.77
720575940602078614,descending,DN,DNg,left,GABA,0.76
720575940602078672,descending,DN,DNg,left,GABA,0.86
720575940602078926,descending,DN,DNg,left,GABA,0.69
720575940602079246,descending,DN,DNg,left,GABA,0.83
720575940602080179,descending,DN,DNg,left,GABA,0.87
720575940602081069,descending,DN,DNg,left,GABA,0.72
720575940602081415,descending,DN,DNg,left,GABA,0.67
720575940602081967,descending,DN,DNg,left,GABA,0.73
720575940602082439,descending,DN,DNg,left,GABA,0.86
720575940602082872,descending,DN,DNg,left,GABA,0.82
720575940602083796,descending,DN,DNg,left,GABA,0.76
720575940602083817,descending,DN,DNg,left,GABA,0.87
720575940602084420,descending,DN,DNg,left,GABA,0.61
720575940602084745,descending,DN,DNg,left,GABA,0.75
720575940602085145,descending,DN,DNg,left,GABA,0.73
720575940602085246,descending,DN,DNg,left,GABA,0.92
720575940602085349,descending,DN,DNg,left,GABA,0.87
720575940602085560,descending,DN,DNg,left,GABA,0.73
720575940602086075,descending,DN,DNg,left,GABA,0.92
720575940602086759,descending,DN,DNg,left,GABA,0.73
720575940602087389,descending,DN,DNg,right,GABA,0.72
720575940602088382,descending,DN,DNg,right,GABA,0.77
720575940602088891,descending,DN,DNg,right,GABA,0.85
720575940602089889,descending,DN,DNg,right,GABA,0.91
720575940602090750,descending,DN,DNg,right,GABA,0.93
720575940602090970,descending,DN,DNg,right,GABA,0.71
720575940602091019,descending,DN,DNg,right,GABA,0.72
720575940602091607,descending,DN,DNg,right,GABA,0.76
720575940602091839,descending,DN,DNg,right,GABA,0.84
720575940602092820,descending,DN,DNg,right,GABA,0.64
720575940602093685,descending,DN,DNg,right,GABA,0.83
720575940602094292,descending,DN,DNg,right,GABA,0.73
720575940602094361,descending,DN,DNg,right,GABA,0.82
720575940602094905,descending,DN,DNg,right,GABA,0.79
720575940602095120,descending,DN,DNg,right,GABA,0.74
720575940602095199,descending,DN,DNg,right,GABA,0.85
720575940602095509,descending,DN,DNg,right,GABA,0.8
720575940602095817,descending,DN,DNg,right,GABA,0.77
720575940602096370,descending,DN,DNg,right,GABA,0.72
720575940602096795,descending,DN,DNg,right,GABA,0.76
720575940602097435,descending,DN,DNg,right,GABA,0.8
720575940602098123,descending,DN,DNg,right,GABA,0.9
720575940602098308,descending,DN,DNg,right,GABA,0.94
720575940602098951,descending,DN,DNg,right,GABA,0.87
720575940602099835,descending,DN,DNg,right,GABA,0.67
720575940602100347,descending,DN,DNg,right,GABA,0.68
720575940602101333,descending,DN,DNg,right,GABA,0.92
720575940602102294,descending,DN,DNg,right,GABA,0.78
720575940602103254,descending,DN,DNg,right,GABA,0.85
720575940602104083,descending,DN,DNg,right,GABA,0.84
720575940602104871,descending,DN,DNp,left,ACH,0.95
720575940602105829,descending,DN,DNp,left,ACH,0.82
720575940602106471,descending,DN,DNp,left,ACH,0.62
720575940602106677,descending,DN,DNp,left,ACH,0.74
720575940602106829,descending,DN,DNp,left,ACH,0.69
720575940602107594,descending,DN,DNp,left,ACH,0.87
720575940602107902,descending,DN,DNp,left,ACH,0.93
720575940602108323,descending,DN,DNp,left,ACH,0.72
720575940602109174,descending,DN,DNp,left,ACH,0.96
720575940602109824,descending,DN,DNp,left,ACH,0.68
720575940602110247,descending,DN,DNp,left,ACH,0.7
720575940602110541,descending,DN,DNp,left,ACH,0.85
720575940602110804,descending,DN,DNp,left,ACH,0.87
720575940602111046,descending,DN,DNp,left,ACH,0.76
720575940602111163,descending,DN,DNp,left,ACH,0.66
720575940602111192,descending,DN,DNp,left,ACH,0.7
720575940602112040,descending,DN,DNp,left,ACH,0.72
720575940602112538,descending,DN,DNp,left,ACH,0.82
720575940602112985,descending,DN,DNp,left,ACH,0.76
720575940602113913,descending,DN,DNp,left,ACH,0.61
720575940602114077,descending,DN,DNp,left,ACH,0.71
720575940602114107,descending,DN,DNp,left,ACH,0.7
720575940602114930,descending,DN,DNp,left,ACH,0.71
720575940602115494,descending,DN,DNp,left,ACH,0.67
720575940602116367,descending,DN,DNp,left,ACH,0.62
720575940602117107,descending,DN,DNp,left,ACH,0.79
720575940602117128,descending,DN,DNp,left,ACH,0.62
720575940602118047,descending,DN,DNp,left,ACH,0.63
720575940602118664,descending,DN,DNp,left,ACH,0.72
720575940602118730,descending,DN,DNp,left,ACH,0.95
720575940602119147,descending,DN,DNp,right,ACH,0.95
720575940602119835,descending,DN,DNp,right,ACH,0.86
720575940602119928,descending,DN,DNp,right,ACH,0.75
720575940602120788,descending,DN,DNp,right,ACH,0.88
720575940602120932,descending,DN,DNp,right,ACH,0.69
720575940602121517,descending,DN,DNp,right,ACH,0.89
720575940602122473,descending,DN,DNp,right,ACH,0.65
720575940602123154,descending,DN,DNp,right,ACH,0.92
720575940602124127,descending,DN,DNp,right,ACH,0.9
720575940602124665,descending,DN,DNp,right,ACH,0.7
720575940602125571,descending,DN,DNp,right,ACH,0.64
720575940602126186,descending,DN,DNp,right,ACH,0.65
720575940602127013,descending,DN,DNp,right,ACH,0.72
720575940602127866,descending,DN,DNp,right,ACH,0.83
720575940602128266,descending,DN,DNp,right,ACH,0.91
720575940602129028,descending,DN,DNp,right,ACH,0.69
720575940602129462,descending,DN,DNp,right,ACH,0.69
720575940602129572,descending,DN,DNp,right,ACH,0.67
720575940602130566,descending,DN,DNp,right,ACH,0.71
720575940602130985,descending,DN,DNp,right,ACH,0.7
720575940602131589,descending,DN,DNp,right,ACH,0.62
720575940602132136,descending,DN,DNp,right,ACH,0.75
720575940602133108,descending,DN,DNp,right,ACH,0.64
720575940602133667,descending,DN,DNp,right,ACH,0.77
720575940602134367,descending,DN,DNp,right,ACH,0.7
720575940602134652,descending,DN,DNp,right,ACH,0.94
720575940602135612,descending,DN,DNp,right,ACH,0.66
720575940602136099,descending,DN,DNp,right,ACH,0.88
720575940602136941,descending,DN,DNp,right,ACH,0.72
720575940602137602,descending,DN,DNp,right,ACH,0.98
720575940602138223,motor,leg_motor,MN_leg,left,ACH,0.61
720575940602138981,motor,leg_motor,MN_leg,left,ACH,0.86
720575940602139945,motor,leg_motor,MN_leg,left,ACH,0.62
720575940602140885,motor,leg_motor,MN_leg,left,ACH,0.91
720575940602141131,motor,leg_motor,MN_leg,left,ACH,0.7
720575940602141525,motor,leg_motor,MN_leg,left,ACH,0.72
720575940602142507,motor,leg_motor,MN_leg,left,ACH,0.87
720575940602143432,motor,leg_motor,MN_leg,left,ACH,0.92
720575940602143557,motor,leg_motor,MN_leg,left,ACH,0.81
720575940602143800,motor,leg_motor,MN_leg,left,ACH,0.93
720575940602144198,motor,leg_motor,MN_leg,left,ACH,0.6
720575940602145182,motor,leg_motor,MN_leg,left,ACH,0.75
720575940602146122,motor,leg_motor,MN_leg,left,ACH,0.7
720575940602146215,motor,leg_motor,MN_leg,left,ACH,0.97
720575940602146990,motor,leg_motor,MN_leg,left,ACH,0.69
720575940602147206,motor,leg_motor,MN_leg,left,ACH,0.94
720575940602147371,motor,leg_motor,MN_leg,left,ACH,0.96
720575940602148018,motor,leg_motor,MN_leg,left,ACH,0.72
720575940602148850,motor,leg_motor,MN_leg,left,ACH,0.9
720575940602149267,motor,leg_motor,MN_leg,left,ACH,0.91
720575940602149548,motor,leg_motor,MN_leg,left,ACH,0.94
720575940602150391,motor,leg_motor,MN_leg,left,ACH,0.9
720575940602150895,motor,leg_motor,MN_leg,left,ACH,0.78
720575940602151318,motor,leg_motor,MN_leg,left,ACH,0.96
720575940602151659,motor,leg_motor,MN_leg,left,ACH,0.88
720575940602152557,motor,leg_motor,MN_leg,left,ACH,0.96
720575940602152660,motor,leg_motor,MN_leg,left,ACH,0.92
720575940602153376,motor,leg_motor,MN_leg,left,ACH,0.7
720575940602153444,motor,leg_motor,MN_leg,left,ACH,0.74
720575940602154061,motor,leg_motor,MN_leg,left,ACH,0.88
720575940602154622,motor,leg_motor,MN_leg,left,ACH,0.89
720575940602155087,motor,leg_motor,MN_leg,left,ACH,0.87
720575940602155868,motor,leg_motor,MN_leg,left,ACH,0.62
720575940602156525,motor,leg_motor,MN_leg,left,ACH,0.67
720575940602156980,motor,leg_motor,MN_leg,left,ACH,0.91
720575940602157120,motor,leg_motor,MN_leg,left,ACH,0.6
720575940602157325,motor,leg_motor,MN_leg,left,ACH,0.85
720575940602157647,motor,leg_motor,MN_leg,left,ACH,0.82
720575940602157761,motor,leg_motor,MN_leg,left,ACH,0.66
720575940602158290,motor,leg_motor,MN_leg,left,ACH,0.88
720575940602159077,motor,leg_motor,MN_leg,right,ACH,0.92
720575940602159859,motor,leg_motor,MN_leg,right,ACH,0.65
720575940602160468,motor,leg_motor,MN_leg,right,ACH,0.87
720575940602161280,motor,leg_motor,MN_leg,right,ACH,0.97
720575940602161743,motor,leg_motor,MN_leg,right,ACH,0.79
720575940602162496,motor,leg_motor,MN_leg,right,ACH,0.65
720575940602162674,motor,leg_motor,MN_leg,right,ACH,0.87
720575940602163521,motor,leg_motor,MN_leg,right,ACH,0.73
720575940602163810,motor,leg_motor,MN_leg,right,ACH,0.68
720575940602164235,motor,leg_motor,MN_leg,right,ACH,0.74
720575940602164638,motor,leg_motor,MN_leg,right,ACH,0.94
720575940602165606,motor,leg_motor,MN_leg,right,ACH,0.93
720575940602166191,motor,leg_motor,MN_leg,right,ACH,0.69
720575940602167162,motor,leg_motor,MN_leg,right,ACH,0.61
720575940602167734,motor,leg_motor,MN_leg,right,ACH,0.85
720575940602168376,motor,leg_motor,MN_leg,right,ACH,0.69
720575940602168468,motor,leg_motor,MN_leg,right,ACH,0.98
720575940602168672,motor,leg_motor,MN_leg,right,ACH,0.7
720575940602169545,motor,leg_motor,MN_leg,right,ACH,0.67
720575940602169956,motor,leg_motor,MN_leg,right,ACH,0.84
720575940602170571,motor,leg_motor,MN_leg,right,ACH,0.7
720575940602170663,motor,leg_motor,MN_leg,right,ACH,0.97
720575940602170838,motor,leg_motor,MN_leg,right,ACH,0.97
720575940602170959,motor,leg_motor,MN_leg,right,ACH,0.61
720575940602171498,motor,leg_motor,MN_leg,right,ACH,0.77
720575940602172441,motor,leg_motor,MN_leg,right,ACH,0.96
720575940602173289,motor,leg_motor,MN_leg,right,ACH,0.86
720575940602173411,motor,leg_motor,MN_leg,right,ACH,0.69
720575940602173620,motor,leg_motor,MN_leg,right,ACH,0.67
720575940602174503,motor,leg_motor,MN_leg,right,ACH,0.92
720575940602174776,motor,leg_motor,MN_leg,right,ACH,0.71
720575940602175283,motor,leg_motor,MN_leg,right,ACH,0.75
720575940602175725,motor,leg_motor,MN_leg,right,ACH,0.93
720575940602176340,motor,leg_motor,MN_leg,right,ACH,0.68
720575940602177184,motor,leg_motor,MN_leg,right,ACH,0.71
720575940602177878,motor,leg_motor,MN_leg,right,ACH,0.67
720575940602178063,motor,leg_motor,MN_leg,right,ACH,0.76
720575940602178213,motor,leg_motor,MN_leg,right,ACH,0.61
720575940602178482,motor,leg_motor,MN_leg,right,ACH,0.69
720575940602178944,motor,leg_motor,MN_leg,right,ACH,0.95
720575940602179323,motor,wing_motor,MN_wing,left,ACH,0.83
720575940602179986,motor,wing_motor,MN_wing,left,ACH,0.78
720575940602179997,motor,wing_motor,MN_wing,left,ACH,0.78
720575940602180890,motor,wing_motor,MN_wing,left,ACH,0.73
720575940602181600,motor,wing_motor,MN_wing,left,ACH,0.76
720575940602181818,motor,wing_motor,MN_wing,left,ACH,0.88
720575940602182544,motor,wing_motor,MN_wing,left,ACH,0.77
720575940602183156,motor,wing_motor,MN_wing,left,ACH,0.7
720575940602183254,motor,wing_motor,MN_wing,left,ACH,0.82
720575940602183308,motor,wing_motor,MN_wing,left,ACH,0.73
720575940602183549,motor,wing_motor,MN_wing,left,ACH,0.78
720575940602183912,motor,wing_motor,MN_wing,left,ACH,0.99
720575940602184874,motor,wing_motor,MN_wing,left,ACH,0.86
720575940602185696,motor,wing_motor,MN_wing,left,ACH,0.83
720575940602186463,motor,wing_motor,MN_wing,left,ACH,0.92
720575940602186469,motor,wing_motor,MN_wing,left,ACH,0.7
720575940602187104,motor,wing_motor,MN_wing,left,ACH,0.75
720575940602187509,motor,wing_motor,MN_wing,left,ACH,0.86
720575940602187645,motor,wing_motor,MN_wing,left,ACH,0.98
720575940602188218,motor,wing_motor,MN_wing,left,ACH,0.62
720575940602188402,motor,wing_motor,MN_wing,right,ACH,0.7
720575940602188918,motor,wing_motor,MN_wing,right,ACH,0.79
720575940602189266,motor,wing_motor,MN_wing,right,ACH,0.94
720575940602189402,motor,wing_motor,MN_wing,right,ACH,0.63
720575940602190130,motor,wing_motor,MN_wing,right,ACH,0.81
720575940602190276,motor,wing_motor,MN_wing,right,ACH,0.7
720575940602190597,motor,wing_motor,MN_wing,right,ACH,0.62
720575940602190728,motor,wing_motor,MN_wing,right,ACH,0.79
720575940602191725,motor,wing_motor,MN_wing,right,ACH,0.93
720575940602192491,motor,wing_motor,MN_wing,right,ACH,0.74
720575940602192932,motor,wing_motor,MN_wing,right,ACH,0.71
720575940602193830,motor,wing_motor,MN_wing,right,ACH,0.7
720575940602194680,motor,wing_motor,MN_wing,right,ACH,0.9
720575940602194951,motor,wing_motor,MN_wing,right,ACH,0.8
720575940602195398,motor,wing_motor,MN_wing,right,ACH,0.95
720575940602195722,motor,wing_motor,MN_wing,right,ACH,0.89
720575940602196226,motor,wing_motor,MN_wing,right,ACH,0.9
720575940602196381,motor,wing_motor,MN_wing,right,ACH,0.82
720575940602197327,motor,wing_motor,MN_wing,right,ACH,0.86
720575940602198145,motor,wing_motor,MN_wing,right,ACH,0.77
720575940602198339,ascending,AN,AN,left,ACH,0.66
720575940602198575,ascending,AN,AN,left,ACH,0.67
720575940602199057,ascending,AN,AN,left,ACH,0.7
720575940602199780,ascending,AN,AN,left,ACH,0.78
720575940602199899,ascending,AN,AN,left,ACH,0.99
720575940602200849,ascending,AN,AN,left,ACH,0.79
720575940602201302,ascending,AN,AN,left,ACH,0.74
720575940602202029,ascending,AN,AN,left,ACH,0.82
720575940602202498,ascending,AN,AN,left,ACH,0.79
720575940602203365,ascending,AN,AN,left,ACH,0.88
720575940602203517,ascending,AN,AN,left,ACH,0.65
720575940602203613,ascending,AN,AN,left,ACH,0.68
720575940602203904,ascending,AN,AN,left,ACH,0.67
720575940602204077,ascending,AN,AN,left,ACH,0.89
720575940602204920,ascending,AN,AN,left,ACH,0.71
720575940602205833,ascending,AN,AN,left,ACH,0.86
720575940602206051,ascending,AN,AN,left,ACH,0.83
720575940602207046,ascending,AN,AN,left,ACH,0.6
720575940602207832,ascending,AN,AN,left,ACH,0.82
720575940602208259,ascending,AN,AN,left,ACH,0.96
720575940602208512,ascending,AN,AN,left,ACH,0.9
720575940602209206,ascending,AN,AN,left,ACH,0.64
720575940602209543,ascending,AN,AN,left,ACH,0.61
720575940602210241,ascending,AN,AN,left,ACH,0.98
720575940602210366,ascending,AN,AN,left,ACH,0.75
720575940602210971,ascending,AN,AN,left,ACH,0.96
720575940602211080,ascending,AN,AN,left,ACH,0.93
720575940602211238,ascending,AN,AN,left,ACH,0.61
720575940602211710,ascending,AN,AN,left,ACH,0.92
720575940602212386,ascending,AN,AN,left,ACH,0.79
720575940602213030,ascending,AN,AN,left,ACH,0.97
720575940602213639,ascending,AN,AN,left,ACH,0.86
720575940602213977,ascending,AN,AN,left,ACH,0.98
720575940602214649,ascending,AN,AN,left,ACH,0.84
720575940602215113,ascending,AN,AN,left,ACH,0.73
720575940602215863,ascending,AN,AN,left,ACH,0.99
720575940602216792,ascending,AN,AN,left,ACH,0.97
720575940602217375,ascending,AN,AN,left,ACH,0.65
720575940602218259,ascending,AN,AN,left,ACH,0.62
720575940602218919,ascending,AN,AN,left,ACH,0.71
720575940602219737,ascending,AN,AN,right,ACH,0.62
720575940602219810,ascending,AN,AN,right,ACH,0.81
720575940602220427,ascending,AN,AN,right,ACH,0.75
720575940602220836,ascending,AN,AN,right,ACH,0.7
720575940602221082,ascending,AN,AN,right,ACH,0.98
720575940602221969,ascending,AN,AN,right,ACH,0.76
720575940602221991,ascending,AN,AN,right,ACH,0.93
720575940602222158,ascending,AN,AN,right,ACH,0.75
720575940602222571,ascending,AN,AN,right,ACH,0.71
720575940602223342,ascending,AN,AN,right,ACH,0.97
720575940602223500,ascending,AN,AN,right,ACH,0.65
720575940602224003,ascending,AN,AN,right,ACH,0.91
720575940602224757,ascending,AN,AN,right,ACH,0.91
720575940602225075,ascending,AN,AN,right,ACH,0.95
720575940602225693,ascending,AN,AN,right,ACH,0.65
720575940602226375,ascending,AN,AN,right,ACH,0.64
720575940602226752,ascending,AN,AN,right,ACH,0.8
720575940602227254,ascending,AN,AN,right,ACH,0.77
720575940602227652,ascending,AN,AN,right,ACH,0.79
720575940602228229,ascending,AN,AN,right,ACH,0.83
720575940602228322,ascending,AN,AN,right,ACH,0.9
720575940602229153,ascending,AN,AN,right,ACH,0.74
720575940602229344,ascending,AN,AN,right,ACH,0.77
720575940602229781,ascending,AN,AN,right,ACH,0.64
720575940602230307,ascending,AN,AN,right,ACH,0.73
720575940602230782,ascending,AN,AN,right,ACH,0.86
720575940602231446,ascending,AN,AN,right,ACH,0.87
720575940602231605,ascending,AN,AN,right,ACH,0.96
720575940602232145,ascending,AN,AN,right,ACH,0.85
720575940602232683,ascending,AN,AN,right,ACH,0.63
720575940602233163,ascending,AN,AN,right,ACH,0.77
720575940602234092,ascending,AN,AN,right,ACH,0.91
720575940602234400,ascending,AN,AN,right,ACH,0.66
720575940602234531,ascending,AN,AN,right,ACH,0.87
720575940602234839,ascending,AN,AN,right,ACH,0.93
720575940602235375,ascending,AN,AN,right,ACH,0.77
720575940602235958,ascending,AN,AN,right,ACH,0.62
720575940602236037,ascending,AN,AN,right,ACH,0.96
720575940602236563,ascending,AN,AN,right,ACH,0.64
720575940602236999,ascending,AN,AN,right,ACH,0.76
720575940602237475,central,unknown,CB,left,ACH,0.86
720575940602238058,central,unknown,CB,left,ACH,0.92
720575940602238422,central,unknown,CB,left,ACH,0.7
720575940602238506,central,unknown,CB,left,ACH,0.9
720575940602238523,central,unknown,CB,left,ACH,0.64
720575940602239201,central,unknown,CB,left,ACH,0.78
720575940602240007,central,unknown,CB,left,ACH,0.67
720575940602240410,central,unknown,CB,left,ACH,0.62
720575940602240837,central,unknown,CB,left,ACH,0.94
720575940602241142,central,unknown,CB,left,ACH,0.72
720575940602241884,central,unknown,CB,left,ACH,0.78
720575940602242571,central,unknown,CB,left,ACH,0.78
720575940602243399,central,unknown,CB,left,ACH,0.7
720575940602244389,central,unknown,CB,left,ACH,0.96
720575940602245219,central,unknown,CB,left,ACH,0.67
720575940602245409,central,unknown,CB,left,ACH,0.63
720575940602246028,central,unknown,CB,left,ACH,0.7
720575940602246718,central,unknown,CB,left,ACH,0.64
720575940602247266,central,unknown,CB,left,ACH,0.61
720575940602247671,central,unknown,CB,left,ACH,0.65
720575940602247847,central,unknown,CB,left,ACH,0.86
720575940602248319,central,unknown,CB,left,ACH,0.87
720575940602249209,central,unknown,CB,left,ACH,0.86
720575940602249972,central,unknown,CB,left,ACH,0.83
720575940602250471,central,unknown,CB,left,ACH,0.72
720575940602251304,central,unknown,CB,left,ACH,0.98
720575940602251674,central,unknown,CB,left,ACH,0.87
720575940602252661,central,unknown,CB,left,ACH,0.87
720575940602253066,central,unknown,CB,left,ACH,0.91
720575940602253156,central,unknown,CB,left,ACH,0.65
720575940602253171,central,unknown,CB,left,ACH,0.67
720575940602254007,central,unknown,CB,left,ACH,0.61
720575940602255001,central,unknown,CB,left,ACH,0.67
720575940602255029,central,unknown,CB,left,ACH,0.68
720575940602255694,central,unknown,CB,left,ACH,0.66
720575940602255942,central,unknown,CB,left,ACH,0.77
720575940602256584,central,unknown,CB,left,ACH,0.93
720575940602257136,central,unknown,CB,left,ACH,0.67
720575940602257445,central,unknown,CB,left,ACH,0.9
720575940602257597,central,unknown,CB,left,ACH,0.78
720575940602257620,central,unknown,CB,left,ACH,0.65
720575940602258545,central,unknown,CB,left,ACH,0.66
720575940602259265,central,unknown,CB,left,ACH,0.77
720575940602259762,central,unknown,CB,left,ACH,0.78
720575940602260643,central,unknown,CB,left,ACH,0.78
720575940602260892,central,unknown,CB,left,ACH,0.68
720575940602261476,central,unknown,CB,left,ACH,0.92
720575940602261878,central,unknown,CB,left,ACH,0.62
720575940602261887,central,unknown,CB,left,ACH,0.64
720575940602262755,central,unknown,CB,left,ACH,0.88
720575940602263181,central,unknown,CB,left,ACH,0.93
720575940602263936,central,unknown,CB,left,ACH,0.83
720575940602264685,central,unknown,CB,left,ACH,0.82
720575940602264983,central,unknown,CB,left,ACH,0.61
720575940602265393,central,unknown,CB,left,ACH,0.79
720575940602265999,central,unknown,CB,left,ACH,0.88
720575940602266957,central,unknown,CB,left,ACH,0.86
720575940602267794,central,unknown,CB,left,ACH,0.94
720575940602268032,central,unknown,CB,left,ACH,0.88
720575940602268573,central,unknown,CB,left,ACH,0.61
720575940602269164,central,unknown,CB,left,ACH,0.72
720575940602269230,central,unknown,CB,left,ACH,0.7
720575940602269894,central,unknown,CB,left,ACH,0.76
720575940602270379,central,unknown,CB,left,ACH,0.65
720575940602271017,central,unknown,CB,left,ACH,0.97
720575940602271373,central,unknown,CB,left,ACH,0.77
720575940602271820,central,unknown,CB,left,ACH,0.61
720575940602272115,central,unknown,CB,left,ACH,0.88
720575940602272596,central,unknown,CB,left,ACH,0.73
720575940602272834,central,unknown,CB,left,ACH,0.8
720575940602273436,central,unknown,CB,left,ACH,0.95
720575940602273784,central,unknown,CB,left,ACH,0.96
720575940602274658,central,unknown,CB,left,ACH,0.93
720575940602275331,central,unknown,CB,left,ACH,0.78
720575940602276236,central,unknown,CB,left,ACH,0.71
720575940602276965,central,unknown,CB,left,ACH,0.75
720575940602277392,central,unknown,CB,left,ACH,0.92
720575940602278082,central,unknown,CB,left,ACH,0.85
720575940602278451,central,unknown,CB,left,ACH,0.91
720575940602279270,central,unknown,CB,left,ACH,0.98
720575940602279436,central,unknown,CB,left,ACH,0.84
720575940602279726,central,unknown,CB,left,ACH,0.87
720575940602279815,central,unknown,CB,left,ACH,0.86
720575940602279948,central,unknown,CB,left,ACH,0.67
720575940602280109,central,unknown,CB,left,ACH,0.84
720575940602280213,central,unknown,CB,left,ACH,0.91
720575940602281179,central,unknown,CB,left,ACH,0.99
720575940602281490,central,unknown,CB,left,ACH,0.69
720575940602282061,central,unknown,CB,left,ACH,0.62
720575940602282080,central,unknown,CB,left,ACH,0.74
720575940602282348,central,unknown,CB,left,ACH,0.74
720575940602282511,central,unknown,CB,left,ACH,0.67
720575940602283392,central,unknown,CB,left,ACH,0.95
720575940602283425,central,unknown,CB,left,ACH,0.91
720575940602283771,central,unknown,CB,left,ACH,0.77
720575940602284404,central,unknown,CB,left,ACH,0.69
720575940602284980,central,unknown,CB,left,ACH,0.69
720575940602285245,central,unknown,CB,left,ACH,0.99
720575940602286049,central,unknown,CB,left,ACH,0.74
720575940602286097,central,unknown,CB,left,ACH,0.9
720575940602286668,central,unknown,CB,left,ACH,0.7
720575940602286823,central,unknown,CB,left,ACH,0.93
720575940602287718,central,unknown,CB,left,ACH,0.8
720575940602288404,central,unknown,CB,left,ACH,0.64
720575940602288456,central,unknown,CB,left,ACH,0.96
720575940602288905,central,unknown,CB,left,ACH,0.91
720575940602289891,central,unknown,CB,left,ACH,0.93
720575940602290005,central,unknown,CB,left,ACH,0.98
720575940602290806,central,unknown,CB,left,ACH,0.84
720575940602291607,central,unknown,CB,left,ACH,0.93
720575940602291712,central,unknown,CB,left,ACH,0.92
720575940602291755,central,unknown,CB,left,ACH,0.8
720575940602291927,central,unknown,CB,left,ACH,0.85
720575940602292819,central,unknown,CB,left,ACH,0.68
720575940602293190,central,unknown,CB,left,ACH,0.66
720575940602293490,central,unknown,CB,left,ACH,0.88
720575940602294271,central,unknown,CB,left,ACH,0.8
720575940602295022,central,unknown,CB,left,ACH,0.94
720575940602295180,central,unknown,CB,left,ACH,0.85
720575940602295523,central,unknown,CB,left,ACH,0.92
720575940602295649,central,unknown,CB,left,ACH,0.93
720575940602296099,central,unknown,CB,left,ACH,0.98
720575940602296887,central,unknown,CB,left,ACH,0.9
720575940602297139,central,unknown,CB,left,ACH,0.93
720575940602297625,central,unknown,CB,left,ACH,0.73
720575940602298143,central,unknown,CB,left,ACH,0.67
720575940602298416,central,unknown,CB,left,ACH,0.75
720575940602299189,central,unknown,CB,left,ACH,0.76
720575940602299834,central,unknown,CB,left,ACH,0.86
720575940602299990,central,unknown,CB,left,ACH,0.89
720575940602300533,central,unknown,CB,left,ACH,0.76
720575940602300767,central,unknown,CB,left,ACH,0.65
720575940602301207,central,unknown,CB,left,ACH,0.76
720575940602301627,central,unknown,CB,left,ACH,0.95
720575940602302602,central,unknown,CB,left,ACH,0.93
720575940602303416,central,unknown,CB,left,ACH,0.87
720575940602304383,central,unknown,CB,left,ACH,0.61
720575940602304533,central,unknown,CB,left,ACH,0.9
720575940602305268,central,unknown,CB,left,ACH,0.91
720575940602306235,central,unknown,CB,left,ACH,0.63
720575940602306582,central,unknown,CB,left,ACH,0.72
720575940602307373,central,unknown,CB,left,ACH,0.66
720575940602307436,central,unknown,CB,left,ACH,0.75
720575940602307474,central,unknown,CB,left,ACH,0.86
720575940602308131,central,unknown,CB,left,ACH,0.66
720575940602308720,central,unknown,CB,left,ACH,0.62
720575940602309367,central,unknown,CB,left,ACH,0.98
720575940602310186,central,unknown,CB,left,ACH,0.86
720575940602310719,central,unknown,CB,left,ACH,0.98
720575940602311149,central,unknown,CB,left,ACH,0.76
720575940602311847,central,unknown,CB,left,ACH,0.87
720575940602312742,central,unknown,CB,left,ACH,0.72
720575940602313503,central,unknown,CB,left,ACH,0.72
